Ephemeris time,Sol,x1,y1,z1,vx1,vy1,vz1,ang,x2,y2,z2,vx2,vy2,vz2,ang1,px,py,pz,ang3,hga,sol and time
515679899.2,1331,-33196443.75,-70743854.98,-31109396.02,-0.334,8.014,2.63,280.561,33198144.1,70747476.31,31110988.16,0.332,-8.018,-2.632,280.575,33198144.1,70747476.31,31110988.16,280.575,93.818, 1/01331:19:50:19:81834
515679900.2,1331,-33196444.08,-70743846.97,-31109393.39,-0.334,8.014,2.63,280.561,33198144.43,70747468.29,31110985.52,0.332,-8.018,-2.632,280.575,33198144.43,70747468.29,31110985.52,280.575,93.821, 1/01331:19:50:20:79158
515679901.2,1331,-33196444.42,-70743838.95,-31109390.76,-0.334,8.014,2.63,280.561,33198144.76,70747460.27,31110982.89,0.332,-8.018,-2.632,280.575,33198144.76,70747460.27,31110982.89,280.575,93.824, 1/01331:19:50:21:76483
515679902.2,1331,-33196444.75,-70743830.94,-31109388.13,-0.334,8.014,2.63,280.561,33198145.09,70747452.25,31110980.26,0.332,-8.018,-2.632,280.575,33198145.09,70747452.25,31110980.26,280.575,93.827, 1/01331:19:50:22:73807
515679903.2,1331,-33196445.08,-70743822.93,-31109385.5,-0.334,8.014,2.63,280.561,33198145.43,70747444.23,31110977.63,0.332,-8.018,-2.632,280.575,33198145.43,70747444.23,31110977.63,280.575,93.831, 1/01331:19:50:23:71132
515679904.2,1331,-33196445.42,-70743814.91,-31109382.87,-0.334,8.014,2.63,280.561,33198145.76,70747436.22,31110975,0.332,-8.018,-2.632,280.575,33198145.76,70747436.22,31110975,280.575,93.834, 1/01331:19:50:24:68456
515679905.2,1331,-33196445.75,-70743806.9,-31109380.24,-0.334,8.014,2.63,280.561,33198146.09,70747428.2,31110972.36,0.332,-8.018,-2.632,280.575,33198146.09,70747428.2,31110972.36,280.575,93.837, 1/01331:19:50:25:65781
515679906.2,1331,-33196446.09,-70743798.88,-31109377.61,-0.334,8.014,2.63,280.561,33198146.42,70747420.18,31110969.73,0.332,-8.018,-2.632,280.575,33198146.42,70747420.18,31110969.73,280.575,93.84, 1/01331:19:50:26:63105
515679907.2,1331,-33196446.42,-70743790.87,-31109374.98,-0.334,8.014,2.63,280.561,33198146.76,70747412.16,31110967.1,0.332,-8.018,-2.632,280.575,33198146.76,70747412.16,31110967.1,280.575,93.843, 1/01331:19:50:27:60429
515679908.2,1331,-33196446.76,-70743782.86,-31109372.35,-0.334,8.014,2.63,280.561,33198147.09,70747404.14,31110964.47,0.332,-8.018,-2.632,280.575,33198147.09,70747404.14,31110964.47,280.575,93.846, 1/01331:19:50:28:57754
515679909.2,1331,-33196447.09,-70743774.84,-31109369.72,-0.334,8.014,2.63,280.56,33198147.42,70747396.12,31110961.83,0.332,-8.018,-2.632,280.575,33198147.42,70747396.12,31110961.83,280.575,93.849, 1/01331:19:50:29:55078
515679910.2,1331,-33196447.42,-70743766.83,-31109367.09,-0.334,8.014,2.63,280.56,33198147.75,70747388.11,31110959.2,0.332,-8.018,-2.632,280.575,33198147.75,70747388.11,31110959.2,280.575,93.852, 1/01331:19:50:30:52403
515679911.2,1331,-33196447.76,-70743758.82,-31109364.46,-0.334,8.014,2.63,280.56,33198148.09,70747380.09,31110956.57,0.332,-8.018,-2.632,280.575,33198148.09,70747380.09,31110956.57,280.575,93.855, 1/01331:19:50:31:49727
515679912.2,1331,-33196448.09,-70743750.8,-31109361.83,-0.334,8.014,2.63,280.56,33198148.42,70747372.07,31110953.94,0.332,-8.018,-2.632,280.575,33198148.42,70747372.07,31110953.94,280.575,93.858, 1/01331:19:50:32:47052
515679913.2,1331,-33196448.43,-70743742.79,-31109359.2,-0.334,8.014,2.63,280.56,33198148.75,70747364.05,31110951.3,0.332,-8.018,-2.632,280.575,33198148.75,70747364.05,31110951.3,280.575,93.861, 1/01331:19:50:33:44376
515679914.2,1331,-33196448.76,-70743734.77,-31109356.57,-0.334,8.014,2.63,280.56,33198149.08,70747356.03,31110948.67,0.332,-8.018,-2.632,280.575,33198149.08,70747356.03,31110948.67,280.575,93.864, 1/01331:19:50:34:41700
515679915.2,1331,-33196449.09,-70743726.76,-31109353.93,-0.334,8.014,2.63,280.56,33198149.41,70747348.02,31110946.04,0.332,-8.018,-2.632,280.575,33198149.41,70747348.02,31110946.04,280.575,93.867, 1/01331:19:50:35:39025
515679916.2,1331,-33196449.43,-70743718.75,-31109351.3,-0.334,8.014,2.63,280.56,33198149.75,70747340,31110943.41,0.332,-8.018,-2.632,280.575,33198149.75,70747340,31110943.41,280.575,93.87, 1/01331:19:50:36:36349
515679917.2,1331,-33196449.76,-70743710.73,-31109348.67,-0.334,8.014,2.63,280.56,33198150.08,70747331.98,31110940.78,0.332,-8.018,-2.632,280.575,33198150.08,70747331.98,31110940.78,280.575,93.873, 1/01331:19:50:37:33674
515679918.2,1331,-33196450.1,-70743702.72,-31109346.04,-0.334,8.014,2.63,280.56,33198150.41,70747323.96,31110938.14,0.332,-8.018,-2.632,280.575,33198150.41,70747323.96,31110938.14,280.575,93.876, 1/01331:19:50:38:30998
515679919.2,1331,-33196450.43,-70743694.71,-31109343.41,-0.334,8.014,2.63,280.56,33198150.74,70747315.94,31110935.51,0.332,-8.018,-2.632,280.575,33198150.74,70747315.94,31110935.51,280.575,93.879, 1/01331:19:50:39:28323
515679920.2,1331,-33196450.76,-70743686.69,-31109340.78,-0.334,8.014,2.63,280.56,33198151.08,70747307.93,31110932.88,0.332,-8.018,-2.632,280.575,33198151.08,70747307.93,31110932.88,280.575,93.882, 1/01331:19:50:40:25647
515679921.2,1331,-33196451.1,-70743678.68,-31109338.15,-0.334,8.014,2.63,280.56,33198151.41,70747299.91,31110930.25,0.332,-8.018,-2.632,280.575,33198151.41,70747299.91,31110930.25,280.575,93.885, 1/01331:19:50:41:22972
515679922.2,1331,-33196451.43,-70743670.66,-31109335.52,-0.334,8.014,2.63,280.56,33198151.74,70747291.89,31110927.62,0.332,-8.018,-2.632,280.575,33198151.74,70747291.89,31110927.62,280.575,93.888, 1/01331:19:50:42:20296
515679923.2,1331,-33196451.77,-70743662.65,-31109332.89,-0.334,8.014,2.63,280.56,33198152.07,70747283.87,31110924.98,0.332,-8.018,-2.632,280.575,33198152.07,70747283.87,31110924.98,280.575,93.891, 1/01331:19:50:43:17620
515679924.2,1331,-33196452.1,-70743654.64,-31109330.26,-0.334,8.014,2.63,280.56,33198152.4,70747275.85,31110922.35,0.332,-8.018,-2.632,280.574,33198152.4,70747275.85,31110922.35,280.574,93.894, 1/01331:19:50:44:14945
515679925.2,1331,-33196452.43,-70743646.62,-31109327.63,-0.334,8.014,2.63,280.56,33198152.74,70747267.84,31110919.72,0.332,-8.018,-2.632,280.574,33198152.74,70747267.84,31110919.72,280.574,93.897, 1/01331:19:50:45:12269
515679926.2,1331,-33196452.77,-70743638.61,-31109325,-0.334,8.014,2.63,280.56,33198153.07,70747259.82,31110917.09,0.332,-8.018,-2.632,280.574,33198153.07,70747259.82,31110917.09,280.574,93.9, 1/01331:19:50:46:09594
515679927.2,1331,-33196453.1,-70743630.59,-31109322.37,-0.334,8.014,2.63,280.56,33198153.4,70747251.8,31110914.45,0.332,-8.018,-2.632,280.574,33198153.4,70747251.8,31110914.45,280.574,93.903, 1/01331:19:50:47:06918
515679928.2,1331,-33196453.44,-70743622.58,-31109319.74,-0.334,8.014,2.63,280.56,33198153.73,70747243.78,31110911.82,0.332,-8.018,-2.632,280.574,33198153.73,70747243.78,31110911.82,280.574,93.906, 1/01331:19:50:48:04243
515679929.2,1331,-33196453.77,-70743614.57,-31109317.11,-0.334,8.014,2.63,280.56,33198154.07,70747235.76,31110909.19,0.332,-8.018,-2.632,280.574,33198154.07,70747235.76,31110909.19,280.574,93.909, 1/01331:19:50:49:01567
515679930.2,1331,-33196454.1,-70743606.55,-31109314.48,-0.334,8.014,2.63,280.56,33198154.4,70747227.75,31110906.56,0.332,-8.018,-2.632,280.574,33198154.4,70747227.75,31110906.56,280.574,93.912, 1/01331:19:50:49:98891
515679931.2,1331,-33196454.44,-70743598.54,-31109311.85,-0.334,8.014,2.63,280.56,33198154.73,70747219.73,31110903.93,0.332,-8.018,-2.632,280.574,33198154.73,70747219.73,31110903.93,280.574,93.915, 1/01331:19:50:50:96216
515679932.2,1331,-33196454.77,-70743590.53,-31109309.22,-0.334,8.014,2.63,280.56,33198155.06,70747211.71,31110901.29,0.332,-8.018,-2.632,280.574,33198155.06,70747211.71,31110901.29,280.574,93.918, 1/01331:19:50:51:93540
515679933.2,1331,-33196455.11,-70743582.51,-31109306.59,-0.334,8.014,2.63,280.56,33198155.39,70747203.69,31110898.66,0.332,-8.018,-2.632,280.574,33198155.39,70747203.69,31110898.66,280.574,93.921, 1/01331:19:50:52:90865
515679934.2,1331,-33196455.44,-70743574.5,-31109303.96,-0.334,8.014,2.63,280.56,33198155.73,70747195.67,31110896.03,0.332,-8.018,-2.632,280.574,33198155.73,70747195.67,31110896.03,280.574,93.924, 1/01331:19:50:53:88189
515679935.2,1331,-33196455.77,-70743566.48,-31109301.33,-0.334,8.014,2.63,280.56,33198156.06,70747187.65,31110893.4,0.332,-8.018,-2.632,280.574,33198156.06,70747187.65,31110893.4,280.574,93.928, 1/01331:19:50:54:85514
515679936.2,1331,-33196456.11,-70743558.47,-31109298.7,-0.334,8.014,2.63,280.56,33198156.39,70747179.64,31110890.77,0.332,-8.018,-2.632,280.574,33198156.39,70747179.64,31110890.77,280.574,93.931, 1/01331:19:50:55:82838
515679937.2,1331,-33196456.44,-70743550.46,-31109296.07,-0.334,8.014,2.63,280.56,33198156.72,70747171.62,31110888.13,0.332,-8.018,-2.632,280.574,33198156.72,70747171.62,31110888.13,280.574,93.934, 1/01331:19:50:56:80162
515679938.2,1331,-33196456.77,-70743542.44,-31109293.44,-0.334,8.014,2.63,280.56,33198157.05,70747163.6,31110885.5,0.332,-8.018,-2.632,280.574,33198157.05,70747163.6,31110885.5,280.574,93.937, 1/01331:19:50:57:77487
515679939.2,1331,-33196457.11,-70743534.43,-31109290.81,-0.334,8.014,2.63,280.56,33198157.39,70747155.58,31110882.87,0.332,-8.018,-2.632,280.574,33198157.39,70747155.58,31110882.87,280.574,93.94, 1/01331:19:50:58:74811
515679940.2,1331,-33196457.44,-70743526.41,-31109288.18,-0.334,8.014,2.63,280.56,33198157.72,70747147.56,31110880.24,0.332,-8.018,-2.632,280.574,33198157.72,70747147.56,31110880.24,280.574,93.943, 1/01331:19:50:59:72136
515679941.2,1331,-33196457.78,-70743518.4,-31109285.55,-0.334,8.014,2.63,280.56,33198158.05,70747139.55,31110877.61,0.332,-8.018,-2.632,280.574,33198158.05,70747139.55,31110877.61,280.574,93.946, 1/01331:19:51:00:69460
515679942.2,1331,-33196458.11,-70743510.39,-31109282.92,-0.334,8.014,2.63,280.56,33198158.38,70747131.53,31110874.97,0.332,-8.018,-2.632,280.574,33198158.38,70747131.53,31110874.97,280.574,93.949, 1/01331:19:51:01:66785
515679943.2,1331,-33196458.44,-70743502.37,-31109280.29,-0.334,8.014,2.63,280.56,33198158.71,70747123.51,31110872.34,0.332,-8.018,-2.632,280.574,33198158.71,70747123.51,31110872.34,280.574,93.952, 1/01331:19:51:02:64109
515679944.2,1331,-33196458.78,-70743494.36,-31109277.66,-0.334,8.014,2.63,280.56,33198159.05,70747115.49,31110869.71,0.332,-8.018,-2.632,280.574,33198159.05,70747115.49,31110869.71,280.574,93.955, 1/01331:19:51:03:61433
515679945.2,1331,-33196459.11,-70743486.35,-31109275.03,-0.334,8.014,2.63,280.56,33198159.38,70747107.47,31110867.08,0.332,-8.018,-2.632,280.574,33198159.38,70747107.47,31110867.08,280.574,93.958, 1/01331:19:51:04:58758
515679946.2,1331,-33196459.44,-70743478.33,-31109272.4,-0.334,8.014,2.63,280.56,33198159.71,70747099.46,31110864.45,0.332,-8.018,-2.632,280.574,33198159.71,70747099.46,31110864.45,280.574,93.961, 1/01331:19:51:05:56082
515679947.2,1331,-33196459.78,-70743470.32,-31109269.77,-0.334,8.014,2.63,280.56,33198160.04,70747091.44,31110861.81,0.332,-8.018,-2.632,280.574,33198160.04,70747091.44,31110861.81,280.574,93.964, 1/01331:19:51:06:53407
515679948.2,1331,-33196460.11,-70743462.3,-31109267.14,-0.334,8.014,2.63,280.56,33198160.37,70747083.42,31110859.18,0.332,-8.018,-2.632,280.574,33198160.37,70747083.42,31110859.18,280.574,93.967, 1/01331:19:51:07:50731
515679949.2,1331,-33196460.45,-70743454.29,-31109264.51,-0.334,8.014,2.63,280.559,33198160.7,70747075.4,31110856.55,0.332,-8.018,-2.632,280.574,33198160.7,70747075.4,31110856.55,280.574,93.97, 1/01331:19:51:08:48056
515679950.2,1331,-33196460.78,-70743446.28,-31109261.88,-0.334,8.014,2.63,280.559,33198161.04,70747067.38,31110853.92,0.332,-8.018,-2.632,280.574,33198161.04,70747067.38,31110853.92,280.574,93.973, 1/01331:19:51:09:45380
515679951.2,1331,-33196461.11,-70743438.26,-31109259.25,-0.334,8.014,2.63,280.559,33198161.37,70747059.36,31110851.29,0.332,-8.018,-2.632,280.574,33198161.37,70747059.36,31110851.29,280.574,93.976, 1/01331:19:51:10:42704
515679952.2,1331,-33196461.45,-70743430.25,-31109256.62,-0.334,8.014,2.63,280.559,33198161.7,70747051.35,31110848.65,0.332,-8.018,-2.632,280.574,33198161.7,70747051.35,31110848.65,280.574,93.979, 1/01331:19:51:11:40029
515679953.2,1331,-33196461.78,-70743422.23,-31109253.99,-0.334,8.014,2.63,280.559,33198162.03,70747043.33,31110846.02,0.332,-8.018,-2.632,280.574,33198162.03,70747043.33,31110846.02,280.574,93.982, 1/01331:19:51:12:37353
515679954.2,1331,-33196462.11,-70743414.22,-31109251.36,-0.334,8.014,2.63,280.559,33198162.36,70747035.31,31110843.39,0.332,-8.018,-2.632,280.574,33198162.36,70747035.31,31110843.39,280.574,93.985, 1/01331:19:51:13:34678
515679955.2,1331,-33196462.45,-70743406.21,-31109248.73,-0.334,8.014,2.63,280.559,33198162.7,70747027.29,31110840.76,0.332,-8.018,-2.632,280.574,33198162.7,70747027.29,31110840.76,280.574,93.988, 1/01331:19:51:14:32002
515679956.2,1331,-33196462.78,-70743398.19,-31109246.1,-0.334,8.014,2.63,280.559,33198163.03,70747019.27,31110838.13,0.332,-8.018,-2.632,280.574,33198163.03,70747019.27,31110838.13,280.574,93.991, 1/01331:19:51:15:29327
515679957.2,1331,-33196463.11,-70743390.18,-31109243.47,-0.334,8.014,2.63,280.559,33198163.36,70747011.26,31110835.5,0.332,-8.018,-2.632,280.574,33198163.36,70747011.26,31110835.5,280.574,93.994, 1/01331:19:51:16:26651
515679958.2,1331,-33196463.45,-70743382.16,-31109240.84,-0.334,8.014,2.63,280.559,33198163.69,70747003.24,31110832.86,0.332,-8.018,-2.632,280.574,33198163.69,70747003.24,31110832.86,280.574,93.997, 1/01331:19:51:17:23975
515679959.2,1331,-33196463.78,-70743374.15,-31109238.21,-0.334,8.014,2.63,280.559,33198164.02,70746995.22,31110830.23,0.332,-8.018,-2.632,280.574,33198164.02,70746995.22,31110830.23,280.574,94, 1/01331:19:51:18:21300
515679960.2,1331,-33196464.11,-70743366.14,-31109235.58,-0.334,8.014,2.63,280.559,33198164.35,70746987.2,31110827.6,0.332,-8.018,-2.632,280.574,33198164.35,70746987.2,31110827.6,280.574,94.003, 1/01331:19:51:19:18624
515679961.2,1331,-33196464.45,-70743358.12,-31109232.95,-0.333,8.014,2.63,280.559,33198164.69,70746979.18,31110824.97,0.332,-8.018,-2.632,280.574,33198164.69,70746979.18,31110824.97,280.574,94.006, 1/01331:19:51:20:15949
515679962.2,1331,-33196464.78,-70743350.11,-31109230.32,-0.333,8.014,2.63,280.559,33198165.02,70746971.17,31110822.34,0.332,-8.018,-2.632,280.574,33198165.02,70746971.17,31110822.34,280.574,94.009, 1/01331:19:51:21:13273
515679963.2,1331,-33196465.12,-70743342.1,-31109227.69,-0.333,8.014,2.63,280.559,33198165.35,70746963.15,31110819.7,0.332,-8.018,-2.632,280.573,33198165.35,70746963.15,31110819.7,280.573,94.012, 1/01331:19:51:22:10598
515679964.2,1331,-33196465.45,-70743334.08,-31109225.06,-0.333,8.014,2.63,280.559,33198165.68,70746955.13,31110817.07,0.332,-8.018,-2.632,280.573,33198165.68,70746955.13,31110817.07,280.573,94.015, 1/01331:19:51:23:07922
515679965.2,1331,-33196465.78,-70743326.07,-31109222.43,-0.333,8.014,2.63,280.559,33198166.01,70746947.11,31110814.44,0.332,-8.018,-2.632,280.573,33198166.01,70746947.11,31110814.44,280.573,94.018, 1/01331:19:51:24:05246
515679966.2,1331,-33196466.12,-70743318.05,-31109219.8,-0.333,8.014,2.63,280.559,33198166.34,70746939.09,31110811.81,0.332,-8.018,-2.632,280.573,33198166.34,70746939.09,31110811.81,280.573,94.021, 1/01331:19:51:25:02571
515679967.2,1331,-33196466.45,-70743310.04,-31109217.17,-0.333,8.014,2.63,280.559,33198166.68,70746931.07,31110809.18,0.332,-8.018,-2.632,280.573,33198166.68,70746931.07,31110809.18,280.573,94.024, 1/01331:19:51:25:99895
515679968.2,1331,-33196466.78,-70743302.03,-31109214.54,-0.333,8.014,2.63,280.559,33198167.01,70746923.06,31110806.55,0.332,-8.018,-2.632,280.573,33198167.01,70746923.06,31110806.55,280.573,94.028, 1/01331:19:51:26:97220
515679969.2,1331,-33196467.12,-70743294.01,-31109211.91,-0.333,8.014,2.63,280.559,33198167.34,70746915.04,31110803.91,0.332,-8.018,-2.632,280.573,33198167.34,70746915.04,31110803.91,280.573,94.031, 1/01331:19:51:27:94544
515679970.2,1331,-33196467.45,-70743286,-31109209.28,-0.333,8.014,2.63,280.559,33198167.67,70746907.02,31110801.28,0.332,-8.018,-2.632,280.573,33198167.67,70746907.02,31110801.28,280.573,94.034, 1/01331:19:51:28:91869
515679971.2,1331,-33196467.78,-70743277.98,-31109206.65,-0.333,8.014,2.63,280.559,33198168,70746899,31110798.65,0.332,-8.018,-2.632,280.573,33198168,70746899,31110798.65,280.573,94.037, 1/01331:19:51:29:89193
515679972.2,1331,-33196468.12,-70743269.97,-31109204.02,-0.333,8.014,2.63,280.559,33198168.33,70746890.98,31110796.02,0.332,-8.018,-2.632,280.573,33198168.33,70746890.98,31110796.02,280.573,94.04, 1/01331:19:51:30:86517
515679973.2,1331,-33196468.45,-70743261.96,-31109201.39,-0.333,8.014,2.63,280.559,33198168.66,70746882.97,31110793.39,0.332,-8.018,-2.632,280.573,33198168.66,70746882.97,31110793.39,280.573,94.043, 1/01331:19:51:31:83842
515679974.2,1331,-33196468.78,-70743253.94,-31109198.76,-0.333,8.014,2.63,280.559,33198169,70746874.95,31110790.75,0.332,-8.018,-2.632,280.573,33198169,70746874.95,31110790.75,280.573,94.046, 1/01331:19:51:32:81166
515679975.2,1331,-33196469.12,-70743245.93,-31109196.13,-0.333,8.014,2.63,280.559,33198169.33,70746866.93,31110788.12,0.332,-8.018,-2.632,280.573,33198169.33,70746866.93,31110788.12,280.573,94.049, 1/01331:19:51:33:78491
515679976.2,1331,-33196469.45,-70743237.92,-31109193.5,-0.333,8.014,2.63,280.559,33198169.66,70746858.91,31110785.49,0.331,-8.018,-2.632,280.573,33198169.66,70746858.91,31110785.49,280.573,94.052, 1/01331:19:51:34:75815
515679977.2,1331,-33196469.78,-70743229.9,-31109190.87,-0.333,8.014,2.63,280.559,33198169.99,70746850.89,31110782.86,0.331,-8.018,-2.632,280.573,33198169.99,70746850.89,31110782.86,280.573,94.055, 1/01331:19:51:35:73140
515679978.2,1331,-33196470.12,-70743221.89,-31109188.24,-0.333,8.014,2.63,280.559,33198170.32,70746842.87,31110780.23,0.331,-8.018,-2.632,280.573,33198170.32,70746842.87,31110780.23,280.573,94.058, 1/01331:19:51:36:70464
515679979.2,1331,-33196470.45,-70743213.87,-31109185.61,-0.333,8.014,2.63,280.559,33198170.65,70746834.86,31110777.6,0.331,-8.018,-2.632,280.573,33198170.65,70746834.86,31110777.6,280.573,94.061, 1/01331:19:51:37:67788
515679980.2,1331,-33196470.78,-70743205.86,-31109182.98,-0.333,8.014,2.63,280.559,33198170.99,70746826.84,31110774.96,0.331,-8.018,-2.632,280.573,33198170.99,70746826.84,31110774.96,280.573,94.064, 1/01331:19:51:38:65113
515679981.2,1331,-33196471.12,-70743197.85,-31109180.35,-0.333,8.014,2.63,280.559,33198171.32,70746818.82,31110772.33,0.331,-8.018,-2.632,280.573,33198171.32,70746818.82,31110772.33,280.573,94.067, 1/01331:19:51:39:62437
515679982.2,1331,-33196471.45,-70743189.83,-31109177.72,-0.333,8.014,2.63,280.559,33198171.65,70746810.8,31110769.7,0.331,-8.018,-2.632,280.573,33198171.65,70746810.8,31110769.7,280.573,94.07, 1/01331:19:51:40:59762
515679983.2,1331,-33196471.78,-70743181.82,-31109175.09,-0.333,8.014,2.63,280.559,33198171.98,70746802.78,31110767.07,0.331,-8.018,-2.632,280.573,33198171.98,70746802.78,31110767.07,280.573,94.073, 1/01331:19:51:41:57086
515679984.2,1331,-33196472.12,-70743173.8,-31109172.46,-0.333,8.014,2.63,280.559,33198172.31,70746794.77,31110764.44,0.331,-8.018,-2.632,280.573,33198172.31,70746794.77,31110764.44,280.573,94.076, 1/01331:19:51:42:54411
515679985.2,1331,-33196472.45,-70743165.79,-31109169.83,-0.333,8.014,2.63,280.559,33198172.64,70746786.75,31110761.81,0.331,-8.018,-2.632,280.573,33198172.64,70746786.75,31110761.81,280.573,94.079, 1/01331:19:51:43:51735
515679986.2,1331,-33196472.78,-70743157.78,-31109167.2,-0.333,8.014,2.63,280.559,33198172.97,70746778.73,31110759.17,0.331,-8.018,-2.632,280.573,33198172.97,70746778.73,31110759.17,280.573,94.082, 1/01331:19:51:44:49059
515679987.2,1331,-33196473.11,-70743149.76,-31109164.57,-0.333,8.014,2.63,280.559,33198173.3,70746770.71,31110756.54,0.331,-8.018,-2.632,280.573,33198173.3,70746770.71,31110756.54,280.573,94.085, 1/01331:19:51:45:46384
515679988.2,1331,-33196473.45,-70743141.75,-31109161.94,-0.333,8.014,2.63,280.558,33198173.64,70746762.69,31110753.91,0.331,-8.018,-2.632,280.573,33198173.64,70746762.69,31110753.91,280.573,94.088, 1/01331:19:51:46:43708
515679989.2,1331,-33196473.78,-70743133.73,-31109159.31,-0.333,8.014,2.63,280.558,33198173.97,70746754.67,31110751.28,0.331,-8.018,-2.632,280.573,33198173.97,70746754.67,31110751.28,280.573,94.091, 1/01331:19:51:47:41033
515679990.2,1331,-33196474.11,-70743125.72,-31109156.68,-0.333,8.014,2.63,280.558,33198174.3,70746746.66,31110748.65,0.331,-8.018,-2.632,280.573,33198174.3,70746746.66,31110748.65,280.573,94.094, 1/01331:19:51:48:38357
515679991.2,1331,-33196474.45,-70743117.71,-31109154.05,-0.333,8.014,2.63,280.558,33198174.63,70746738.64,31110746.02,0.331,-8.018,-2.632,280.573,33198174.63,70746738.64,31110746.02,280.573,94.097, 1/01331:19:51:49:35682
